ID,EstimationDate,description,Export,Import
2091,2021-02-28 01:10:00.000,SC2043368/TR1,76285.19336,20821.13991
2092,2021-02-28 01:10:00.000,SC2121069/TR1,242175.217,66098.85684
2093,2021-02-28 01:10:00.000,SC2121070/TR1,242175.217,66098.85684
2094,2021-02-28 01:10:00.000,SC2198084/TR1,121087.6085,33049.42842
2095,2021-02-28 01:10:00.000,SC741317/TR1,242175.217,66098.85684
2096,2021-02-28 01:10:00.000,SC767475-A/TR1,121087.6085,33049.42842
2097,2021-02-28 01:10:00.000,SC775587/TR1,76285.19336,20821.13991
2098,2021-02-28 01:10:00.000,SC776182/TR1,181631.4128,49574.14263
2099,2021-02-28 01:10:00.000,SC780577/TR1,121087.6085,33049.42842
2100,2021-02-28 01:10:00.000,SC791767/TR1,121087.6085,33049.42842
2101,2021-02-28 01:10:00.000,SC804559/TR1,121087.6085,33049.42842
2102,2021-02-28 01:10:00.000,SC807124/TR1,242175.217,66098.85684
2103,2021-02-28 01:10:00.000,SC842583/TR1,121087.6085,33049.42842
2104,2021-02-28 01:10:00.000,SC858902/TR1,242175.217,66098.85684
2105,2021-02-28 01:10:00.000,SC865967/TR1,181631.4128,49574.14263
2106,2021-02-28 01:10:00.000,SP15906-B/TR1,48435.0434,13219.77137
2107,2021-02-28 01:10:00.000,SP472455/TR1,76285.19336,20821.13991
2108,2021-02-28 01:10:00.000,SP98701/TR1,121087.6085,33049.42842
2109,2021-02-28 01:20:00.000,SC1367081/TR1,129592.7676,24032.11397
2110,2021-02-28 01:20:00.000,SC1367401/TR1,129592.7676,24032.11397
2111,2021-02-28 01:20:00.000,SC1404931/TR1,259185.5352,48064.22793
2112,2021-02-28 01:20:00.000,SC1424427/TR1,81643.44358,15140.2318
2113,2021-02-28 01:20:00.000,SC1426808/TR1,129592.7676,24032.11397
2114,2021-02-28 01:20:00.000,SC1426883/TR1,129592.7676,24032.11397
2115,2021-02-28 01:20:00.000,SC1427057/TR1,81643.44358,15140.2318
2116,2021-02-28 01:20:00.000,SC1454371/TR1,81643.44358,15140.2318
2117,2021-02-28 01:20:00.000,SC1455332/TR1,129592.7676,24032.11397
2118,2021-02-28 01:20:00.000,SC1455333/TR1,194389.1514,36048.17095
2119,2021-02-28 01:20:00.000,SC1455334/TR1,129592.7676,24032.11397
2120,2021-02-28 01:20:00.000,SC1456856/TR1,194389.1514,36048.17095
2121,2021-02-28 01:20:00.000,SC1487994/TR1,129592.7676,24032.11397
2122,2021-02-28 01:20:00.000,SC2043368/TR1,81643.44358,15140.2318
2123,2021-02-28 01:20:00.000,SC2121069/TR1,259185.5352,48064.22793
2124,2021-02-28 01:20:00.000,SC2121070/TR1,259185.5352,48064.22793
2125,2021-02-28 01:20:00.000,SC2198084/TR1,129592.7676,24032.11397
2126,2021-02-28 01:20:00.000,SC741317/TR1,259185.5352,48064.22793
2127,2021-02-28 01:20:00.000,SC767475-A/TR1,129592.7676,24032.11397
2128,2021-02-28 01:20:00.000,SC775587/TR1,81643.44358,15140.2318
2129,2021-02-28 01:20:00.000,SC776182/TR1,194389.1514,36048.17095
2130,2021-02-28 01:20:00.000,SC780577/TR1,129592.7676,24032.11397
2131,2021-02-28 01:20:00.000,SC791767/TR1,129592.7676,24032.11397
2132,2021-02-28 01:20:00.000,SC804559/TR1,129592.7676,24032.11397
2133,2021-02-28 01:20:00.000,SC807124/TR1,259185.5352,48064.22793
2134,2021-02-28 01:20:00.000,SC842583/TR1,129592.7676,24032.11397
2135,2021-02-28 01:20:00.000,SC858902/TR1,259185.5352,48064.22793
2136,2021-02-28 01:20:00.000,SC865967/TR1,194389.1514,36048.17095
2137,2021-02-28 01:20:00.000,SP15906-B/TR1,51837.10704,9612.845587
2138,2021-02-28 01:20:00.000,SP472455/TR1,81643.44358,15140.2318
2139,2021-02-28 01:20:00.000,SP98701/TR1,129592.7676,24032.11397
2140,2021-02-28 01:30:00.000,SC1367081/TR1,125050.2859,27778.72903
2141,2021-02-28 01:30:00.000,SC1367401/TR1,125050.2859,27778.72903
2142,2021-02-28 01:30:00.000,SC1404931/TR1,250100.5719,55557.45805
2143,2021-02-28 01:30:00.000,SC1424427/TR1,78781.68015,17500.59929
2144,2021-02-28 01:30:00.000,SC1426808/TR1,125050.2859,27778.72903
2145,2021-02-28 01:30:00.000,SC1426883/TR1,125050.2859,27778.72903
2146,2021-02-28 01:30:00.000,SC1427057/TR1,78781.68015,17500.59929
2147,2021-02-28 01:30:00.000,SC1454371/TR1,78781.68015,17500.59929
2148,2021-02-28 01:30:00.000,SC1455332/TR1,125050.2859,27778.72903
2149,2021-02-28 01:30:00.000,SC1455333/TR1,187575.4289,41668.09354
2150,2021-02-28 01:30:00.000,SC1455334/TR1,125050.2859,27778.72903
2151,2021-02-28 01:30:00.000,SC1456856/TR1,187575.4289,41668.09354
2152,2021-02-28 01:30:00.000,SC1487994/TR1,125050.2859,27778.72903
2153,2021-02-28 01:30:00.000,SC2043368/TR1,78781.68015,17500.59929
2154,2021-02-28 01:30:00.000,SC2121069/TR1,250100.5719,55557.45805
2155,2021-02-28 01:30:00.000,SC2121070/TR1,250100.5719,55557.45805
2156,2021-02-28 01:30:00.000,SC2198084/TR1,125050.2859,27778.72903
2157,2021-02-28 01:30:00.000,SC741317/TR1,250100.5719,55557.45805
2158,2021-02-28 01:30:00.000,SC767475-A/TR1,125050.2859,27778.72903
2159,2021-02-28 01:30:00.000,SC775587/TR1,78781.68015,17500.59929
2160,2021-02-28 01:30:00.000,SC776182/TR1,187575.4289,41668.09354
2161,2021-02-28 01:30:00.000,SC780577/TR1,125050.2859,27778.72903
2162,2021-02-28 01:30:00.000,SC791767/TR1,125050.2859,27778.72903
2163,2021-02-28 01:30:00.000,SC804559/TR1,125050.2859,27778.72903
2164,2021-02-28 01:30:00.000,SC807124/TR1,250100.5719,55557.45805
2165,2021-02-28 01:30:00.000,SC842583/TR1,125050.2859,27778.72903
2166,2021-02-28 01:30:00.000,SC858902/TR1,250100.5719,55557.45805
2167,2021-02-28 01:30:00.000,SC865967/TR1,187575.4289,41668.09354
2168,2021-02-28 01:30:00.000,SP15906-B/TR1,50020.11438,11111.49161
2169,2021-02-28 01:30:00.000,SP472455/TR1,78781.68015,17500.59929
2170,2021-02-28 01:30:00.000,SP98701/TR1,125050.2859,27778.72903
2171,2021-02-28 01:40:00.000,SC1367081/TR1,101055.635,24264.911
2172,2021-02-28 01:40:00.000,SC1367401/TR1,101055.635,24264.911
2173,2021-02-28 01:40:00.000,SC1404931/TR1,202111.2701,48529.82199
2174,2021-02-28 01:40:00.000,SC1424427/TR1,63665.05008,15286.89393
2175,2021-02-28 01:40:00.000,SC1426808/TR1,101055.635,24264.911
2176,2021-02-28 01:40:00.000,SC1426883/TR1,101055.635,24264.911
2177,2021-02-28 01:40:00.000,SC1427057/TR1,63665.05008,15286.89393
2178,2021-02-28 01:40:00.000,SC1454371/TR1,63665.05008,15286.89393
2179,2021-02-28 01:40:00.000,SC1455332/TR1,101055.635,24264.911
2180,2021-02-28 01:40:00.000,SC1455333/TR1,151583.4526,36397.36649
2181,2021-02-28 01:40:00.000,SC1455334/TR1,101055.635,24264.911
2182,2021-02-28 01:40:00.000,SC1456856/TR1,151583.4526,36397.36649
2183,2021-02-28 01:40:00.000,SC1487994/TR1,101055.635,24264.911
2184,2021-02-28 01:40:00.000,SC2043368/TR1,63665.05008,15286.89393
2185,2021-02-28 01:40:00.000,SC2121069/TR1,202111.2701,48529.82199
2186,2021-02-28 01:40:00.000,SC2121070/TR1,202111.2701,48529.82199
2187,2021-02-28 01:40:00.000,SC2198084/TR1,101055.635,24264.911
2188,2021-02-28 01:40:00.000,SC741317/TR1,202111.2701,48529.82199
2189,2021-02-28 01:40:00.000,SC767475-A/TR1,101055.635,24264.911
2190,2021-02-28 01:40:00.000,SC775587/TR1,63665.05008,15286.89393
2191,2021-02-28 01:40:00.000,SC776182/TR1,151583.4526,36397.36649
2192,2021-02-28 01:40:00.000,SC780577/TR1,101055.635,24264.911
2193,2021-02-28 01:40:00.000,SC791767/TR1,101055.635,24264.911
2194,2021-02-28 01:40:00.000,SC804559/TR1,101055.635,24264.911
2195,2021-02-28 01:40:00.000,SC807124/TR1,202111.2701,48529.82199
2196,2021-02-28 01:40:00.000,SC842583/TR1,101055.635,24264.911
2197,2021-02-28 01:40:00.000,SC858902/TR1,202111.2701,48529.82199
2198,2021-02-28 01:40:00.000,SC865967/TR1,151583.4526,36397.36649
2199,2021-02-28 01:40:00.000,SP15906-B/TR1,40422.25402,9705.964399
2200,2021-02-28 01:40:00.000,SP472455/TR1,63665.05008,15286.89393
2201,2021-02-28 01:40:00.000,SP98701/TR1,101055.635,24264.911
2202,2021-02-28 01:50:00.000,SC1367081/TR1,111589.6044,15338.12994
2203,2021-02-28 01:50:00.000,SC1367401/TR1,111589.6044,15338.12994
2204,2021-02-28 01:50:00.000,SC1404931/TR1,223179.2088,30676.25988
2205,2021-02-28 01:50:00.000,SC1424427/TR1,70301.45077,9663.021863
2206,2021-02-28 01:50:00.000,SC1426808/TR1,111589.6044,15338.12994
2207,2021-02-28 01:50:00.000,SC1426883/TR1,111589.6044,15338.12994
2208,2021-02-28 01:50:00.000,SC1427057/TR1,70301.45077,9663.021863
2209,2021-02-28 01:50:00.000,SC1454371/TR1,70301.45077,9663.021863
2210,2021-02-28 01:50:00.000,SC1455332/TR1,111589.6044,15338.12994
2211,2021-02-28 01:50:00.000,SC1455333/TR1,167384.4066,23007.19491
2212,2021-02-28 01:50:00.000,SC1455334/TR1,111589.6044,15338.12994
2213,2021-02-28 01:50:00.000,SC1456856/TR1,167384.4066,23007.19491
2214,2021-02-28 01:50:00.000,SC1487994/TR1,111589.6044,15338.12994
2215,2021-02-28 01:50:00.000,SC2043368/TR1,70301.45077,9663.021863
2216,2021-02-28 01:50:00.000,SC2121069/TR1,223179.2088,30676.25988
2217,2021-02-28 01:50:00.000,SC2121070/TR1,223179.2088,30676.25988
2218,2021-02-28 01:50:00.000,SC2198084/TR1,111589.6044,15338.12994
2219,2021-02-28 01:50:00.000,SC741317/TR1,223179.2088,30676.25988
2220,2021-02-28 01:50:00.000,SC767475-A/TR1,111589.6044,15338.12994
2221,2021-02-28 01:50:00.000,SC775587/TR1,70301.45077,9663.021863
2222,2021-02-28 01:50:00.000,SC776182/TR1,167384.4066,23007.19491
2223,2021-02-28 01:50:00.000,SC780577/TR1,111589.6044,15338.12994
2224,2021-02-28 01:50:00.000,SC791767/TR1,111589.6044,15338.12994
2225,2021-02-28 01:50:00.000,SC804559/TR1,111589.6044,15338.12994
2226,2021-02-28 01:50:00.000,SC807124/TR1,223179.2088,30676.25988
2227,2021-02-28 01:50:00.000,SC842583/TR1,111589.6044,15338.12994
2228,2021-02-28 01:50:00.000,SC858902/TR1,223179.2088,30676.25988
2229,2021-02-28 01:50:00.000,SC865967/TR1,167384.4066,23007.19491
2230,2021-02-28 01:50:00.000,SP15906-B/TR1,44635.84176,6135.251976
2231,2021-02-28 01:50:00.000,SP472455/TR1,70301.45077,9663.021863
2232,2021-02-28 01:50:00.000,SP98701/TR1,111589.6044,15338.12994
2233,2021-02-28 02:00:00.000,SC1367081/TR1,117162.8245,11249.24948
2234,2021-02-28 02:00:00.000,SC1367401/TR1,117162.8245,11249.24948
2235,2021-02-28 02:00:00.000,SC1404931/TR1,234325.649,22498.49895
2236,2021-02-28 02:00:00.000,SC1424427/TR1,73812.57945,7087.02717
2237,2021-02-28 02:00:00.000,SC1426808/TR1,117162.8245,11249.24948
2238,2021-02-28 02:00:00.000,SC1426883/TR1,117162.8245,11249.24948
2239,2021-02-28 02:00:00.000,SC1427057/TR1,73812.57945,7087.02717
2240,2021-02-28 02:00:00.000,SC1454371/TR1,73812.57945,7087.02717
2241,2021-02-28 02:00:00.000,SC1455332/TR1,117162.8245,11249.24948
2242,2021-02-28 02:00:00.000,SC1455333/TR1,175744.2368,16873.87421
2243,2021-02-28 02:00:00.000,SC1455334/TR1,117162.8245,11249.24948
2244,2021-02-28 02:00:00.000,SC1456856/TR1,175744.2368,16873.87421
2245,2021-02-28 02:00:00.000,SC1487994/TR1,117162.8245,11249.24948
2246,2021-02-28 02:00:00.000,SC2043368/TR1,73812.57945,7087.02717
2247,2021-02-28 02:00:00.000,SC2121069/TR1,234325.649,22498.49895
2248,2021-02-28 02:00:00.000,SC2121070/TR1,234325.649,22498.49895
2249,2021-02-28 02:00:00.000,SC2198084/TR1,117162.8245,11249.24948
2250,2021-02-28 02:00:00.000,SC741317/TR1,234325.649,22498.49895
2251,2021-02-28 02:00:00.000,SC767475-A/TR1,117162.8245,11249.24948
2252,2021-02-28 02:00:00.000,SC775587/TR1,73812.57945,7087.02717
2253,2021-02-28 02:00:00.000,SC776182/TR1,175744.2368,16873.87421
2254,2021-02-28 02:00:00.000,SC780577/TR1,117162.8245,11249.24948
2255,2021-02-28 02:00:00.000,SC791767/TR1,117162.8245,11249.24948
2256,2021-02-28 02:00:00.000,SC804559/TR1,117162.8245,11249.24948
2257,2021-02-28 02:00:00.000,SC807124/TR1,234325.649,22498.49895
2258,2021-02-28 02:00:00.000,SC842583/TR1,117162.8245,11249.24948
2259,2021-02-28 02:00:00.000,SC858902/TR1,234325.649,22498.49895
2260,2021-02-28 02:00:00.000,SC865967/TR1,175744.2368,16873.87421
2261,2021-02-28 02:00:00.000,SP15906-B/TR1,46865.12981,4499.69979
2262,2021-02-28 02:00:00.000,SP472455/TR1,73812.57945,7087.02717
2263,2021-02-28 02:00:00.000,SP98701/TR1,117162.8245,11249.24948
2264,2021-02-28 02:10:00.000,SC1367081/TR1,120224.8283,10637.06823
2265,2021-02-28 02:10:00.000,SC1367401/TR1,120224.8283,10637.06823
2266,2021-02-28 02:10:00.000,SC1404931/TR1,240449.6565,21274.13646
2267,2021-02-28 02:10:00.000,SC1424427/TR1,75741.64181,6701.352984
2268,2021-02-28 02:10:00.000,SC1426808/TR1,120224.8283,10637.06823
2269,2021-02-28 02:10:00.000,SC1426883/TR1,120224.8283,10637.06823
2270,2021-02-28 02:10:00.000,SC1427057/TR1,75741.64181,6701.352984
2271,2021-02-28 02:10:00.000,SC1454371/TR1,75741.64181,6701.352984
2272,2021-02-28 02:10:00.000,SC1455332/TR1,120224.8283,10637.06823
2273,2021-02-28 02:10:00.000,SC1455333/TR1,180337.2424,15955.60234
2274,2021-02-28 02:10:00.000,SC1455334/TR1,120224.8283,10637.06823
2275,2021-02-28 02:10:00.000,SC1456856/TR1,180337.2424,15955.60234
2276,2021-02-28 02:10:00.000,SC1487994/TR1,120224.8283,10637.06823
2277,2021-02-28 02:10:00.000,SC2043368/TR1,75741.64181,6701.352984
2278,2021-02-28 02:10:00.000,SC2121069/TR1,240449.6565,21274.13646
2279,2021-02-28 02:10:00.000,SC2121070/TR1,240449.6565,21274.13646
2280,2021-02-28 02:10:00.000,SC2198084/TR1,120224.8283,10637.06823
2281,2021-02-28 02:10:00.000,SC741317/TR1,240449.6565,21274.13646
2282,2021-02-28 02:10:00.000,SC767475-A/TR1,120224.8283,10637.06823
2283,2021-02-28 02:10:00.000,SC775587/TR1,75741.64181,6701.352984
2284,2021-02-28 02:10:00.000,SC776182/TR1,180337.2424,15955.60234
2285,2021-02-28 02:10:00.000,SC780577/TR1,120224.8283,10637.06823
2286,2021-02-28 02:10:00.000,SC791767/TR1,120224.8283,10637.06823
2287,2021-02-28 02:10:00.000,SC804559/TR1,120224.8283,10637.06823
2288,2021-02-28 02:10:00.000,SC807124/TR1,240449.6565,21274.13646
2289,2021-02-28 02:10:00.000,SC842583/TR1,120224.8283,10637.06823
2290,2021-02-28 02:10:00.000,SC858902/TR1,240449.6565,21274.13646
2291,2021-02-28 02:10:00.000,SC865967/TR1,180337.2424,15955.60234
2292,2021-02-28 02:10:00.000,SP15906-B/TR1,48089.93131,4254.827291
2293,2021-02-28 02:10:00.000,SP472455/TR1,75741.64181,6701.352984
2294,2021-02-28 02:10:00.000,SP98701/TR1,120224.8283,10637.06823
2295,2021-02-28 02:20:00.000,SC1367081/TR1,120566.7136,12952.72215
2296,2021-02-28 02:20:00.000,SC1367401/TR1,120566.7136,12952.72215
2297,2021-02-28 02:20:00.000,SC1404931/TR1,241133.4271,25905.4443
2298,2021-02-28 02:20:00.000,SC1424427/TR1,75957.02955,8160.214955
2299,2021-02-28 02:20:00.000,SC1426808/TR1,120566.7136,12952.72215
2300,2021-02-28 02:20:00.000,SC1426883/TR1,120566.7136,12952.72215
2301,2021-02-28 02:20:00.000,SC1427057/TR1,75957.02955,8160.214955
2302,2021-02-28 02:20:00.000,SC1454371/TR1,75957.02955,8160.214955
2303,2021-02-28 02:20:00.000,SC1455332/TR1,120566.7136,12952.72215
2304,2021-02-28 02:20:00.000,SC1455333/TR1,180850.0704,19429.08323
2305,2021-02-28 02:20:00.000,SC1455334/TR1,120566.7136,12952.72215
2306,2021-02-28 02:20:00.000,SC1456856/TR1,180850.0704,19429.08323
2307,2021-02-28 02:20:00.000,SC1487994/TR1,120566.7136,12952.72215
2308,2021-02-28 02:20:00.000,SC2043368/TR1,75957.02955,8160.214955
2309,2021-02-28 02:20:00.000,SC2121069/TR1,241133.4271,25905.4443
2310,2021-02-28 02:20:00.000,SC2121070/TR1,241133.4271,25905.4443
2311,2021-02-28 02:20:00.000,SC2198084/TR1,120566.7136,12952.72215
2312,2021-02-28 02:20:00.000,SC741317/TR1,241133.4271,25905.4443
2313,2021-02-28 02:20:00.000,SC767475-A/TR1,120566.7136,12952.72215
2314,2021-02-28 02:20:00.000,SC775587/TR1,75957.02955,8160.214955
2315,2021-02-28 02:20:00.000,SC776182/TR1,180850.0704,19429.08323
2316,2021-02-28 02:20:00.000,SC780577/TR1,120566.7136,12952.72215
2317,2021-02-28 02:20:00.000,SC791767/TR1,120566.7136,12952.72215
2318,2021-02-28 02:20:00.000,SC804559/TR1,120566.7136,12952.72215
2319,2021-02-28 02:20:00.000,SC807124/TR1,241133.4271,25905.4443
2320,2021-02-28 02:20:00.000,SC842583/TR1,120566.7136,12952.72215
2321,2021-02-28 02:20:00.000,SC858902/TR1,241133.4271,25905.4443
2322,2021-02-28 02:20:00.000,SC865967/TR1,180850.0704,19429.08323
2323,2021-02-28 02:20:00.000,SP15906-B/TR1,48226.68543,5181.08886
2324,2021-02-28 02:20:00.000,SP472455/TR1,75957.02955,8160.214955
2325,2021-02-28 02:20:00.000,SP98701/TR1,120566.7136,12952.72215
2326,2021-02-28 02:30:00.000,SC1367081/TR1,119445.5924,18505.99455
2327,2021-02-28 02:30:00.000,SC1367401/TR1,119445.5924,18505.99455
2328,2021-02-28 02:30:00.000,SC1404931/TR1,238891.1848,37011.98911
2329,2021-02-28 02:30:00.000,SC1424427/TR1,75250.72322,11658.77657
2330,2021-02-28 02:30:00.000,SC1426808/TR1,119445.5924,18505.99455
2331,2021-02-28 02:30:00.000,SC1426883/TR1,119445.5924,18505.99455
2332,2021-02-28 02:30:00.000,SC1427057/TR1,75250.72322,11658.77657
2333,2021-02-28 02:30:00.000,SC1454371/TR1,75250.72322,11658.77657
2334,2021-02-28 02:30:00.000,SC1455332/TR1,119445.5924,18505.99455
2335,2021-02-28 02:30:00.000,SC1455333/TR1,179168.3886,27758.99183
2336,2021-02-28 02:30:00.000,SC1455334/TR1,119445.5924,18505.99455
2337,2021-02-28 02:30:00.000,SC1456856/TR1,179168.3886,27758.99183
2338,2021-02-28 02:30:00.000,SC1487994/TR1,119445.5924,18505.99455
2339,2021-02-28 02:30:00.000,SC2043368/TR1,75250.72322,11658.77657
2340,2021-02-28 02:30:00.000,SC2121069/TR1,238891.1848,37011.98911
2341,2021-02-28 02:30:00.000,SC2121070/TR1,238891.1848,37011.98911
2342,2021-02-28 02:30:00.000,SC2198084/TR1,119445.5924,18505.99455
2343,2021-02-28 02:30:00.000,SC741317/TR1,238891.1848,37011.98911
2344,2021-02-28 02:30:00.000,SC767475-A/TR1,119445.5924,18505.99455
2345,2021-02-28 02:30:00.000,SC775587/TR1,75250.72322,11658.77657
2346,2021-02-28 02:30:00.000,SC776182/TR1,179168.3886,27758.99183
2347,2021-02-28 02:30:00.000,SC780577/TR1,119445.5924,18505.99455
2348,2021-02-28 02:30:00.000,SC791767/TR1,119445.5924,18505.99455
2349,2021-02-28 02:30:00.000,SC804559/TR1,119445.5924,18505.99455
2350,2021-02-28 02:30:00.000,SC807124/TR1,238891.1848,37011.98911
2351,2021-02-28 02:30:00.000,SC842583/TR1,119445.5924,18505.99455
2352,2021-02-28 02:30:00.000,SC858902/TR1,238891.1848,37011.98911
2353,2021-02-28 02:30:00.000,SC865967/TR1,179168.3886,27758.99183
2354,2021-02-28 02:30:00.000,SP15906-B/TR1,47778.23697,7402.397822
2355,2021-02-28 02:30:00.000,SP472455/TR1,75250.72322,11658.77657
2356,2021-02-28 02:30:00.000,SP98701/TR1,119445.5924,18505.99455
2357,2021-02-28 02:40:00.000,SC1367081/TR1,123185.6795,18654.97107
2358,2021-02-28 02:40:00.000,SC1367401/TR1,123185.6795,18654.97107
2359,2021-02-28 02:40:00.000,SC1404931/TR1,246371.359,37309.94214
2360,2021-02-28 02:40:00.000,SC1424427/TR1,77606.97807,11752.63177
2361,2021-02-28 02:40:00.000,SC1426808/TR1,123185.6795,18654.97107
2362,2021-02-28 02:40:00.000,SC1426883/TR1,123185.6795,18654.97107
2363,2021-02-28 02:40:00.000,SC1427057/TR1,77606.97807,11752.63177
2364,2021-02-28 02:40:00.000,SC1454371/TR1,77606.97807,11752.63177
2365,2021-02-28 02:40:00.000,SC1455332/TR1,123185.6795,18654.97107
2366,2021-02-28 02:40:00.000,SC1455333/TR1,184778.5192,27982.4566
2367,2021-02-28 02:40:00.000,SC1455334/TR1,123185.6795,18654.97107
2368,2021-02-28 02:40:00.000,SC1456856/TR1,184778.5192,27982.4566
2369,2021-02-28 02:40:00.000,SC1487994/TR1,123185.6795,18654.97107
2370,2021-02-28 02:40:00.000,SC2043368/TR1,77606.97807,11752.63177
2371,2021-02-28 02:40:00.000,SC2121069/TR1,246371.359,37309.94214
2372,2021-02-28 02:40:00.000,SC2121070/TR1,246371.359,37309.94214
2373,2021-02-28 02:40:00.000,SC2198084/TR1,123185.6795,18654.97107
2374,2021-02-28 02:40:00.000,SC741317/TR1,246371.359,37309.94214
2375,2021-02-28 02:40:00.000,SC767475-A/TR1,123185.6795,18654.97107
2376,2021-02-28 02:40:00.000,SC775587/TR1,77606.97807,11752.63177
2377,2021-02-28 02:40:00.000,SC776182/TR1,184778.5192,27982.4566
2378,2021-02-28 02:40:00.000,SC780577/TR1,123185.6795,18654.97107
2379,2021-02-28 02:40:00.000,SC791767/TR1,123185.6795,18654.97107
2380,2021-02-28 02:40:00.000,SC804559/TR1,123185.6795,18654.97107
2381,2021-02-28 02:40:00.000,SC807124/TR1,246371.359,37309.94214
2382,2021-02-28 02:40:00.000,SC842583/TR1,123185.6795,18654.97107
2383,2021-02-28 02:40:00.000,SC858902/TR1,246371.359,37309.94214
2384,2021-02-28 02:40:00.000,SC865967/TR1,184778.5192,27982.4566
2385,2021-02-28 02:40:00.000,SP15906-B/TR1,49274.27179,7461.988427
2386,2021-02-28 02:40:00.000,SP472455/TR1,77606.97807,11752.63177
2387,2021-02-28 02:40:00.000,SP98701/TR1,123185.6795,18654.97107
2388,2021-02-28 02:50:00.000,SC1367081/TR1,122294.6034,21718.22208
2389,2021-02-28 02:50:00.000,SC1367401/TR1,122294.6034,21718.22208
2390,2021-02-28 02:50:00.000,SC1404931/TR1,244589.2069,43436.44417
2391,2021-02-28 02:50:00.000,SC1424427/TR1,77045.60017,13682.47991
2392,2021-02-28 02:50:00.000,SC1426808/TR1,122294.6034,21718.22208
2393,2021-02-28 02:50:00.000,SC1426883/TR1,122294.6034,21718.22208
2394,2021-02-28 02:50:00.000,SC1427057/TR1,77045.60017,13682.47991
2395,2021-02-28 02:50:00.000,SC1454371/TR1,77045.60017,13682.47991
2396,2021-02-28 02:50:00.000,SC1455332/TR1,122294.6034,21718.22208
2397,2021-02-28 02:50:00.000,SC1455333/TR1,183441.9052,32577.33313
2398,2021-02-28 02:50:00.000,SC1455334/TR1,122294.6034,21718.22208
2399,2021-02-28 02:50:00.000,SC1456856/TR1,183441.9052,32577.33313
2400,2021-02-28 02:50:00.000,SC1487994/TR1,122294.6034,21718.22208
2401,2021-02-28 02:50:00.000,SC2043368/TR1,77045.60017,13682.47991
2402,2021-02-28 02:50:00.000,SC2121069/TR1,244589.2069,43436.44417
2403,2021-02-28 02:50:00.000,SC2121070/TR1,244589.2069,43436.44417
2404,2021-02-28 02:50:00.000,SC2198084/TR1,122294.6034,21718.22208
2405,2021-02-28 02:50:00.000,SC741317/TR1,244589.2069,43436.44417
2406,2021-02-28 02:50:00.000,SC767475-A/TR1,122294.6034,21718.22208
2407,2021-02-28 02:50:00.000,SC775587/TR1,77045.60017,13682.47991
2408,2021-02-28 02:50:00.000,SC776182/TR1,183441.9052,32577.33313
2409,2021-02-28 02:50:00.000,SC780577/TR1,122294.6034,21718.22208
2410,2021-02-28 02:50:00.000,SC791767/TR1,122294.6034,21718.22208
2411,2021-02-28 02:50:00.000,SC804559/TR1,122294.6034,21718.22208
2412,2021-02-28 02:50:00.000,SC807124/TR1,244589.2069,43436.44417
2413,2021-02-28 02:50:00.000,SC842583/TR1,122294.6034,21718.22208
2414,2021-02-28 02:50:00.000,SC858902/TR1,244589.2069,43436.44417
2415,2021-02-28 02:50:00.000,SC865967/TR1,183441.9052,32577.33313
2416,2021-02-28 02:50:00.000,SP15906-B/TR1,48917.84138,8687.288834
2417,2021-02-28 02:50:00.000,SP472455/TR1,77045.60017,13682.47991
2418,2021-02-28 02:50:00.000,SP98701/TR1,122294.6034,21718.22208
2419,2021-02-28 03:00:00.000,SC1367081/TR1,120464.4028,22711.81186
2420,2021-02-28 03:00:00.000,SC1367401/TR1,120464.4028,22711.81186
2421,2021-02-28 03:00:00.000,SC1404931/TR1,240928.8055,45423.62372
2422,2021-02-28 03:00:00.000,SC1424427/TR1,75892.57374,14308.44147
2423,2021-02-28 03:00:00.000,SC1426808/TR1,120464.4028,22711.81186
2424,2021-02-28 03:00:00.000,SC1426883/TR1,120464.4028,22711.81186
2425,2021-02-28 03:00:00.000,SC1427057/TR1,75892.57374,14308.44147
2426,2021-02-28 03:00:00.000,SC1454371/TR1,75892.57374,14308.44147
2427,2021-02-28 03:00:00.000,SC1455332/TR1,120464.4028,22711.81186
2428,2021-02-28 03:00:00.000,SC1455333/TR1,180696.6041,34067.71779
2429,2021-02-28 03:00:00.000,SC1455334/TR1,120464.4028,22711.81186
2430,2021-02-28 03:00:00.000,SC1456856/TR1,180696.6041,34067.71779
2431,2021-02-28 03:00:00.000,SC1487994/TR1,120464.4028,22711.81186
2432,2021-02-28 03:00:00.000,SC2043368/TR1,75892.57374,14308.44147
2433,2021-02-28 03:00:00.000,SC2121069/TR1,240928.8055,45423.62372
2434,2021-02-28 03:00:00.000,SC2121070/TR1,240928.8055,45423.62372
2435,2021-02-28 03:00:00.000,SC2198084/TR1,120464.4028,22711.81186
2436,2021-02-28 03:00:00.000,SC741317/TR1,240928.8055,45423.62372
2437,2021-02-28 03:00:00.000,SC767475-A/TR1,120464.4028,22711.81186
2438,2021-02-28 03:00:00.000,SC775587/TR1,75892.57374,14308.44147
2439,2021-02-28 03:00:00.000,SC776182/TR1,180696.6041,34067.71779
2440,2021-02-28 03:00:00.000,SC780577/TR1,120464.4028,22711.81186
2441,2021-02-28 03:00:00.000,SC791767/TR1,120464.4028,22711.81186
2442,2021-02-28 03:00:00.000,SC804559/TR1,120464.4028,22711.81186
2443,2021-02-28 03:00:00.000,SC807124/TR1,240928.8055,45423.62372
