ID1,EstimationDate,id,EstimationRunStepId,NetworkNodeId,name
30123,2021-02-28 01:50:00.000,6950360,9001,7278,102468638/2
30124,2021-02-28 01:50:00.000,6950479,9001,7447,102468639/1
30125,2021-02-28 01:50:00.000,6950111,9001,6452,102468641/1
30126,2021-02-28 01:50:00.000,6950113,9001,8418,102468641/2
30127,2021-02-28 01:50:00.000,6950158,9001,8160,102524863/1
30128,2021-02-28 01:50:00.000,6950466,9001,8198,102524863/2
30129,2021-02-28 01:50:00.000,6950411,9001,7416,102570061/1
30130,2021-02-28 01:50:00.000,6950183,9001,8144,102570061/2
30131,2021-02-28 01:50:00.000,6950148,9001,7115,102570062/1
30132,2021-02-28 01:50:00.000,6950147,9001,8453,102570062/2
30133,2021-02-28 01:50:00.000,6950316,9001,8435,102570063/1
30134,2021-02-28 01:50:00.000,6950279,9001,7260,102570064/1
30135,2021-02-28 01:50:00.000,6950410,9001,7429,102570064/2
30136,2021-02-28 01:50:00.000,6950376,9001,8905,102570065/1
30137,2021-02-28 01:50:00.000,6950194,9001,8989,102570065/2
30138,2021-02-28 01:50:00.000,6950491,9001,8251,102589802/1
30139,2021-02-28 01:50:00.000,6950122,9001,8230,102589802/2
30140,2021-02-28 01:50:00.000,6950468,9001,6559,102589803/1
30141,2021-02-28 01:50:00.000,6950355,9001,9048,102589812/1
30142,2021-02-28 01:50:00.000,6950443,9001,8778,102589812/2
30143,2021-02-28 01:50:00.000,6950419,9001,7222,102589813/1
30144,2021-02-28 01:50:00.000,6950144,9001,8400,102589813/2
30145,2021-02-28 01:50:00.000,6950195,9001,8868,102589815/1
30146,2021-02-28 01:50:00.000,6950175,9001,9062,102616462/1
30147,2021-02-28 01:50:00.000,6950088,9001,7738,102616462/2
30148,2021-02-28 01:50:00.000,6950344,9001,8292,102640175/1
30149,2021-02-28 01:50:00.000,6950353,9001,6784,102640175/2
30150,2021-02-28 01:50:00.000,6950278,9001,7855,102660775/1
30151,2021-02-28 01:50:00.000,6950184,9001,6229,102660775/2
30152,2021-02-28 01:50:00.000,6950312,9001,6343,102660777/1
30153,2021-02-28 01:50:00.000,6950343,9001,7659,102660777/2
30154,2021-02-28 01:50:00.000,6950306,9001,8543,102660778/1
30155,2021-02-28 01:50:00.000,6950494,9001,6868,102660778/2
30156,2021-02-28 01:50:00.000,6950258,9001,7609,102660779/1
30157,2021-02-28 01:50:00.000,6950275,9001,8836,102660779/2
30158,2021-02-28 01:50:00.000,6950481,9001,6782,102660794/1
30159,2021-02-28 01:50:00.000,6950155,9001,6514,102660794/2
30160,2021-02-28 01:50:00.000,6950142,9001,6929,102707273/1
30161,2021-02-28 01:50:00.000,6950361,9001,6807,102707273/2
30162,2021-02-28 01:50:00.000,6950399,9001,7306,102707275/1
30163,2021-02-28 01:50:00.000,6950303,9001,8142,102707275/2
30164,2021-02-28 01:50:00.000,6950163,9001,7752,102735070/1
30165,2021-02-28 01:50:00.000,6950490,9001,7854,102735070/2
30166,2021-02-28 01:50:00.000,6950289,9001,7160,102866781/1
30167,2021-02-28 01:50:00.000,6950212,9001,8209,102866783/1
30168,2021-02-28 01:50:00.000,6950432,9001,8046,102866783/2
30169,2021-02-28 01:50:00.000,6950346,9001,8410,102866786/1
30170,2021-02-28 01:50:00.000,6950297,9001,6421,102866786/2
30171,2021-02-28 01:50:00.000,6950332,9001,6801,102866787/1
30172,2021-02-28 01:50:00.000,6950348,9001,8585,102866787/2
30173,2021-02-28 01:50:00.000,6950257,9001,6759,102866788/1
30174,2021-02-28 01:50:00.000,6950483,9001,8383,102866788/2
30175,2021-02-28 01:50:00.000,6950236,9001,7723,103006607/1
30176,2021-02-28 01:50:00.000,6950260,9001,8974,103033770/1
30177,2021-02-28 01:50:00.000,6950107,9001,6416,103033770/2
30178,2021-02-28 01:50:00.000,6950281,9001,7741,103033771/1
30179,2021-02-28 01:50:00.000,6950191,9001,6981,103033771/2
30180,2021-02-28 01:50:00.000,6950431,9001,7898,103033772/1
30181,2021-02-28 01:50:00.000,6950151,9001,7064,103033772/2
30182,2021-02-28 01:50:00.000,6950164,9001,8524,103033774/1
30183,2021-02-28 01:50:00.000,6950273,9001,7346,103033775/1
30184,2021-02-28 01:50:00.000,6950394,9001,8002,103033775/2
30185,2021-02-28 01:50:00.000,6950204,9001,6454,103081820/1
30186,2021-02-28 01:50:00.000,6950226,9001,6303,103081820/2
30187,2021-02-28 01:50:00.000,6950452,9001,6773,103201817/1
30188,2021-02-28 01:50:00.000,6950418,9001,8998,103201817/2
30189,2021-02-28 01:50:00.000,6950267,9001,7271,103211058/2
30190,2021-02-28 01:50:00.000,6950320,9001,6327,103266619/1
30191,2021-02-28 01:50:00.000,6950326,9001,9073,103266619/2
30192,2021-02-28 01:50:00.000,6950128,9001,7077,103391736/1
30193,2021-02-28 01:50:00.000,6950498,9001,7880,103391737/1
30194,2021-02-28 01:50:00.000,6950337,9001,8612,103391737/2
30195,2021-02-28 01:50:00.000,6950444,9001,8774,103391738/1
30196,2021-02-28 01:50:00.000,6950282,9001,6736,103391738/2
30197,2021-02-28 01:50:00.000,6950391,9001,8882,103391739/1
30198,2021-02-28 01:50:00.000,6950365,9001,8986,103391867/1
30199,2021-02-28 01:50:00.000,6950299,9001,6646,103391867/2
30200,2021-02-28 01:50:00.000,6950252,9001,7987,103405047/1
30201,2021-02-28 01:50:00.000,6950117,9001,7227,103405047/2
30202,2021-02-28 01:50:00.000,6950136,9001,7653,103405049/1
30203,2021-02-28 01:50:00.000,6950090,9001,7510,103405049/2
30204,2021-02-28 01:50:00.000,6950101,9001,8967,103405051/1
30205,2021-02-28 01:50:00.000,6950373,9001,7166,103405051/2
30206,2021-02-28 01:50:00.000,6950143,9001,8946,103405052/1
30207,2021-02-28 01:50:00.000,6950207,9001,8792,103405059/1
30208,2021-02-28 01:50:00.000,6950375,9001,9080,103405059/2
30209,2021-02-28 01:50:00.000,6950108,9001,7677,103533616/1
30210,2021-02-28 01:50:00.000,6950453,9001,7396,103533616/2
30211,2021-02-28 01:50:00.000,6950457,9001,8100,103533619/1
30212,2021-02-28 01:50:00.000,6950413,9001,8040,103533619/2
30213,2021-02-28 01:50:00.000,6950475,9001,7480,103533628/1
30214,2021-02-28 01:50:00.000,6950129,9001,7598,103533628/2
30215,2021-02-28 01:50:00.000,6950174,9001,6811,103533629/1
30216,2021-02-28 01:50:00.000,6950460,9001,6861,103533630/1
30217,2021-02-28 01:50:00.000,6950321,9001,6362,103533630/2
30218,2021-02-28 01:50:00.000,6950473,9001,6233,103533633/1
30219,2021-02-28 01:50:00.000,6950240,9001,8350,103533633/2
30220,2021-02-28 01:50:00.000,6950420,9001,7438,103533635/1
30221,2021-02-28 01:50:00.000,6950177,9001,7344,103533635/2
30222,2021-02-28 01:50:00.000,6950291,9001,8622,103533641/1
30223,2021-02-28 01:50:00.000,6950451,9001,7578,103533641/2
30224,2021-02-28 01:50:00.000,6950377,9001,6843,103533642/1
30225,2021-02-28 01:50:00.000,6950311,9001,9086,103533642/2
30226,2021-02-28 01:50:00.000,6950336,9001,8786,103533646/1
30227,2021-02-28 01:50:00.000,6950313,9001,6378,103533689/1
30228,2021-02-28 01:50:00.000,6950109,9001,6877,103533689/2
30229,2021-02-28 01:50:00.000,6950215,9001,8684,103533692/1
30230,2021-02-28 01:50:00.000,6950318,9001,9003,103533697/1
30231,2021-02-28 01:50:00.000,6950137,9001,7312,103533697/2
30232,2021-02-28 01:50:00.000,6950408,9001,8762,103533698/1
30233,2021-02-28 01:50:00.000,6950231,9001,6787,103533698/2
30234,2021-02-28 01:50:00.000,6950354,9001,8662,103533701/1
30235,2021-02-28 01:50:00.000,6950455,9001,8095,103533701/2
30236,2021-02-28 01:50:00.000,6950173,9001,7314,103533727/1
30237,2021-02-28 01:50:00.000,6950211,9001,8243,103533727/2
30238,2021-02-28 01:50:00.000,6950436,9001,8021,103533728/1
30239,2021-02-28 01:50:00.000,6950237,9001,8028,103533728/2
30240,2021-02-28 01:50:00.000,6950358,9001,7682,103653414/1
30241,2021-02-28 01:50:00.000,6950138,9001,7830,103653414/2
30242,2021-02-28 01:50:00.000,6950203,9001,8675,103653415/1
30243,2021-02-28 01:50:00.000,6950086,9001,7462,103653415/2
30244,2021-02-28 01:50:00.000,6950366,9001,8835,103653416/1
30245,2021-02-28 01:50:00.000,6950270,9001,8294,103653416/2
30246,2021-02-28 01:50:00.000,6950390,9001,8223,103653417/1
30247,2021-02-28 01:50:00.000,6950241,9001,6866,103653417/2
30248,2021-02-28 01:50:00.000,6950153,9001,7955,103653418/1
30249,2021-02-28 01:50:00.000,6950259,9001,7779,103653418/2
30250,2021-02-28 01:50:00.000,6950141,9001,6429,103653529/1
30251,2021-02-28 01:50:00.000,6950198,9001,7016,103653529/2
30252,2021-02-28 01:50:00.000,6950459,9001,7083,103653530/1
30253,2021-02-28 01:50:00.000,6950342,9001,7850,103653530/2
30254,2021-02-28 01:50:00.000,6950172,9001,8940,103670098/2
30255,2021-02-28 01:50:00.000,6950146,9001,6888,103687004/1
30256,2021-02-28 01:50:00.000,6950246,9001,8413,103687004/2
30257,2021-02-28 01:50:00.000,6950083,9001,7194,103760344/1
30258,2021-02-28 01:50:00.000,6950188,9001,7422,103760344/2
30259,2021-02-28 01:50:00.000,6950331,9001,7581,103760346/1
30260,2021-02-28 01:50:00.000,6950415,9001,6704,103760346/2
30261,2021-02-28 01:50:00.000,6950272,9001,8473,103760348/1
30262,2021-02-28 01:50:00.000,6950099,9001,8729,103760348/2
30263,2021-02-28 01:50:00.000,6950152,9001,7299,103811414/1
30264,2021-02-28 01:50:00.000,6950476,9001,8041,103811418/1
30265,2021-02-28 01:50:00.000,6950104,9001,8885,103902854/1
30266,2021-02-28 01:50:00.000,6950345,9001,9001,103902854/2
30267,2021-02-28 01:50:00.000,6950287,9001,7629,103903079/1
30268,2021-02-28 01:50:00.000,6950235,9001,7275,103903079/2
30269,2021-02-28 01:50:00.000,6950157,9001,7059,103903080/1
30270,2021-02-28 01:50:00.000,6950472,9001,6247,103911728/1
30271,2021-02-28 01:50:00.000,6950238,9001,6698,103911728/2
30272,2021-02-28 01:50:00.000,6950266,9001,6364,103911729/1
30273,2021-02-28 01:50:00.000,6950168,9001,7745,103911729/2
30274,2021-02-28 01:50:00.000,6950243,9001,6854,103911730/1
30275,2021-02-28 01:50:00.000,6950478,9001,8814,103911731/1
30276,2021-02-28 01:50:00.000,6950222,9001,8538,103911732/1
30277,2021-02-28 01:50:00.000,6950487,9001,7368,103911732/2
30278,2021-02-28 01:50:00.000,6950250,9001,7967,103913878/1
30279,2021-02-28 01:50:00.000,6950125,9001,9012,103913878/2
30280,2021-02-28 01:50:00.000,6950290,9001,8269,103913879/1
30281,2021-02-28 01:50:00.000,6950288,9001,6320,103913880/1
30282,2021-02-28 01:50:00.000,6950439,9001,6330,103913880/2
30283,2021-02-28 01:50:00.000,6950127,9001,8793,103913881/1
30284,2021-02-28 01:50:00.000,6950167,9001,7876,103913883/1
30285,2021-02-28 01:50:00.000,6950232,9001,8448,103913883/2
30286,2021-02-28 01:50:00.000,6950263,9001,7998,103983899/1
30287,2021-02-28 01:50:00.000,6950335,9001,8703,104001493/1
30288,2021-02-28 01:50:00.000,6950230,9001,8373,104001493/2
30289,2021-02-28 01:50:00.000,6950308,9001,6822,104028191/1
30290,2021-02-28 01:50:00.000,6950115,9001,7652,104028191/2
30291,2021-02-28 01:50:00.000,6950228,9001,9030,104075506/1
30292,2021-02-28 01:50:00.000,6950171,9001,6288,104075506/2
30293,2021-02-28 01:50:00.000,6950470,9001,6733,104075507/1
30294,2021-02-28 01:50:00.000,6950096,9001,8838,104075507/2
30295,2021-02-28 01:50:00.000,6950363,9001,8131,104075508/1
30296,2021-02-28 01:50:00.000,6950307,9001,8247,104075508/2
30297,2021-02-28 01:50:00.000,6950425,9001,7038,104075509/1
30298,2021-02-28 01:50:00.000,6950265,9001,9010,104075510/1
30299,2021-02-28 01:50:00.000,6950123,9001,6640,104075510/2
30300,2021-02-28 01:50:00.000,6950280,9001,7257,104100129/1
30301,2021-02-28 01:50:00.000,6950255,9001,7508,104100129/2
30302,2021-02-28 01:50:00.000,6950392,9001,7954,104100130/1
30303,2021-02-28 01:50:00.000,6950214,9001,7564,104100131/1
30304,2021-02-28 01:50:00.000,6950374,9001,7921,104100131/2
30305,2021-02-28 01:50:00.000,6950383,9001,8480,104100134/1
30306,2021-02-28 01:50:00.000,6950384,9001,7877,104100134/2
30307,2021-02-28 01:50:00.000,6950134,9001,6251,104100142/1
30308,2021-02-28 01:50:00.000,6950178,9001,8615,104100142/2
30309,2021-02-28 01:50:00.000,6950200,9001,7320,104101216/1
30310,2021-02-28 01:50:00.000,6950381,9001,8898,104101216/2
30311,2021-02-28 01:50:00.000,6950350,9001,6521,104110652/1
30312,2021-02-28 01:50:00.000,6950458,9001,8029,104110652/2
30313,2021-02-28 01:50:00.000,6950323,9001,7923,104110997/1
30314,2021-02-28 01:50:00.000,6950397,9001,8201,104110997/2
30315,2021-02-28 01:50:00.000,6950176,9001,8864,104111000/1
30316,2021-02-28 01:50:00.000,6950256,9001,8677,104111000/2
30317,2021-02-28 01:50:00.000,6950364,9001,7953,104172578/1
30318,2021-02-28 01:50:00.000,6950352,9001,8468,104172578/2
30319,2021-02-28 01:50:00.000,6950404,9001,7596,104172581/1
30320,2021-02-28 01:50:00.000,6950423,9001,7886,104172581/2
30321,2021-02-28 01:50:00.000,6950274,9001,7618,104172584/1
30322,2021-02-28 01:50:00.000,6950422,9001,7534,104172584/2
30323,2021-02-28 01:50:00.000,6950493,9001,7365,104172587/1
30324,2021-02-28 01:50:00.000,6950382,9001,7255,104172587/2
30325,2021-02-28 01:50:00.000,6950269,9001,8756,104172592/1
30326,2021-02-28 01:50:00.000,6950264,9001,8245,104172594/1
30327,2021-02-28 01:50:00.000,6950179,9001,6643,104172594/2
30328,2021-02-28 01:50:00.000,6950347,9001,8787,104218303/1
30329,2021-02-28 01:50:00.000,6950319,9001,7484,104226973/1
30330,2021-02-28 01:50:00.000,6950440,9001,6777,104226973/2
30331,2021-02-28 01:50:00.000,6950445,9001,7759,104293363/1
30332,2021-02-28 01:50:00.000,6950156,9001,6886,104293363/2
30333,2021-02-28 01:50:00.000,6950248,9001,6838,104605818/1
30334,2021-02-28 01:50:00.000,6950398,9001,8649,104605818/2
30335,2021-02-28 01:50:00.000,6950102,9001,8680,104605819/1
30336,2021-02-28 01:50:00.000,6950449,9001,7366,104605819/2
30337,2021-02-28 01:50:00.000,6950389,9001,7781,104605824/1
30338,2021-02-28 01:50:00.000,6950145,9001,6275,104605824/2
30339,2021-02-28 01:50:00.000,6950121,9001,8971,104605825/1
30340,2021-02-28 01:50:00.000,6950450,9001,7965,104605826/1
30341,2021-02-28 01:50:00.000,6950359,9001,7693,104605826/2
30342,2021-02-28 01:50:00.000,6950205,9001,6756,104627618/1
30343,2021-02-28 01:50:00.000,6950166,9001,8803,104627618/2
30344,2021-02-28 01:50:00.000,6950192,9001,8804,104627619/1
30345,2021-02-28 01:50:00.000,6950284,9001,7164,104627619/2
30346,2021-02-28 01:50:00.000,6950095,9001,7188,104627620/1
30347,2021-02-28 01:50:00.000,6950262,9001,8911,104627621/1
30348,2021-02-28 01:50:00.000,6950249,9001,9091,104627622/1
30349,2021-02-28 01:50:00.000,6950251,9001,8749,104627622/2
30350,2021-02-28 01:50:00.000,6950417,9001,7120,104627624/1
30351,2021-02-28 01:50:00.000,6950116,9001,7784,104627624/2
30352,2021-02-28 01:50:00.000,6950469,9001,7554,104924416/1
30353,2021-02-28 01:50:00.000,6950401,9001,8597,104924416/2
30354,2021-02-28 01:50:00.000,6950181,9001,8461,104924417/1
30355,2021-02-28 01:50:00.000,6950492,9001,8845,104924417/2
30356,2021-02-28 01:50:00.000,6950333,9001,7530,105096378/1
30357,2021-02-28 01:50:00.000,6950210,9001,6482,105096378/2
30358,2021-02-28 01:50:00.000,6950170,9001,8111,105117400/1
30359,2021-02-28 01:50:00.000,6950165,9001,8329,105117401/1
30360,2021-02-28 01:50:00.000,6950119,9001,6757,105117401/2
30361,2021-02-28 01:50:00.000,6950456,9001,6446,105117403/1
30362,2021-02-28 01:50:00.000,6950132,9001,9046,105117403/2
30363,2021-02-28 01:50:00.000,6950213,9001,7473,105117404/1
30364,2021-02-28 01:50:00.000,6950329,9001,7543,105117404/2
30365,2021-02-28 01:50:00.000,6950229,9001,7751,105117406/1
30366,2021-02-28 01:50:00.000,6950405,9001,6653,105117406/2
30367,2021-02-28 01:50:00.000,6950402,9001,6654,105184278/1
30368,2021-02-28 01:50:00.000,6950416,9001,6961,105184278/2
30369,2021-02-28 01:50:00.000,6950427,9001,6632,105184316/1
30370,2021-02-28 01:50:00.000,6950325,9001,6250,105184316/2
30371,2021-02-28 01:50:00.000,6950488,9001,7800,105184327/1
30372,2021-02-28 01:50:00.000,6950314,9001,8550,105184327/2
30373,2021-02-28 01:50:00.000,6950485,9001,6577,105184427/1
30374,2021-02-28 01:50:00.000,6950484,9001,8482,105184427/2
30375,2021-02-28 01:50:00.000,6950201,9001,6428,105602581/1
30376,2021-02-28 01:50:00.000,6950357,9001,8471,105602582/1
30377,2021-02-28 01:50:00.000,6950372,9001,8463,105602582/2
30378,2021-02-28 01:50:00.000,6950304,9001,6806,105602583/1
30379,2021-02-28 01:50:00.000,6950110,9001,7842,105602584/1
30380,2021-02-28 01:50:00.000,6950489,9001,8089,105602584/2
30381,2021-02-28 01:50:00.000,6950495,9001,6845,105604930/1
30382,2021-02-28 01:50:00.000,6950209,9001,7017,105605181/1
30383,2021-02-28 01:50:00.000,6950393,9001,8663,105683566/1
30384,2021-02-28 01:50:00.000,6950294,9001,8949,105683568/1
30385,2021-02-28 01:50:00.000,6950092,9001,7450,105683568/2
30386,2021-02-28 01:50:00.000,6950340,9001,6802,105789687/1
30387,2021-02-28 01:50:00.000,6950368,9001,6384,105789687/2
30388,2021-02-28 01:50:00.000,6950334,9001,7352,105789689/1
30389,2021-02-28 01:50:00.000,6950395,9001,6481,105789691/1
30390,2021-02-28 01:50:00.000,6950097,9001,6239,105789691/2
30391,2021-02-28 01:50:00.000,6950154,9001,7433,105789695/1
30392,2021-02-28 01:50:00.000,6950150,9001,7603,105789695/2
30393,2021-02-28 01:50:00.000,6950196,9001,8568,105789696/1
30394,2021-02-28 01:50:00.000,6950292,9001,7388,105789696/2
30395,2021-02-28 01:50:00.000,6950283,9001,7050,105789697/1
30396,2021-02-28 01:50:00.000,6950239,9001,7900,105809167/1
30397,2021-02-28 01:50:00.000,6950351,9001,6293,105809167/2
30398,2021-02-28 01:50:00.000,6950434,9001,6906,105809168/1
30399,2021-02-28 01:50:00.000,6950387,9001,6894,105839395/1
30400,2021-02-28 01:50:00.000,6950435,9001,7127,105839395/2
30401,2021-02-28 01:50:00.000,6950285,9001,7478,105845370/1
30402,2021-02-28 01:50:00.000,6950253,9001,8136,105845370/2
30403,2021-02-28 01:50:00.000,6950396,9001,7676,105899095/1
30404,2021-02-28 01:50:00.000,6950388,9001,6286,105899095/2
30405,2021-02-28 01:50:00.000,6950185,9001,8274,106005750/1
30406,2021-02-28 01:50:00.000,6950403,9001,8502,106005750/2
30407,2021-02-28 01:50:00.000,6950327,9001,8293,106005751/1
30408,2021-02-28 01:50:00.000,6950502,9001,6725,106005751/2
30409,2021-02-28 01:50:00.000,6950385,9001,6592,106005752/1
30410,2021-02-28 01:50:00.000,6950227,9001,6631,106005752/2
30411,2021-02-28 01:50:00.000,6950234,9001,6695,106005754/1
30412,2021-02-28 01:50:00.000,6950208,9001,6463,106005754/2
30413,2021-02-28 01:50:00.000,6950082,9001,6235,106005755/1
30414,2021-02-28 01:50:00.000,6950159,9001,8387,106007466/1
30415,2021-02-28 01:50:00.000,6950324,9001,6355,106007466/2
30416,2021-02-28 01:50:00.000,6950448,9001,6748,106007467/1
30417,2021-02-28 01:50:00.000,6950496,9001,7486,106007467/2
30418,2021-02-28 01:50:00.000,6950454,9001,8246,106007468/1
30419,2021-02-28 01:50:00.000,6950187,9001,8700,106007468/2
30420,2021-02-28 01:50:00.000,6950112,9001,7076,106007469/1
30421,2021-02-28 01:50:00.000,6950242,9001,8212,106007469/2
30422,2021-02-28 01:50:00.000,6950328,9001,6418,106007599/1
30423,2021-02-28 01:50:00.000,6950367,9001,7507,106007599/2
30424,2021-02-28 01:50:00.000,6950463,9001,7853,106007600/1
30425,2021-02-28 01:50:00.000,6950206,9001,8065,106007600/2
30426,2021-02-28 01:50:00.000,6950085,9001,8935,106007601/1
30427,2021-02-28 01:50:00.000,6950126,9001,8066,106007601/2
30428,2021-02-28 01:50:00.000,6950310,9001,7208,106047275/1
30429,2021-02-28 01:50:00.000,6950465,9001,8797,106047275/2
30430,2021-02-28 01:50:00.000,6950140,9001,6973,106063693/1
30431,2021-02-28 01:50:00.000,6950442,9001,6578,106063693/2
30432,2021-02-28 01:50:00.000,6950379,9001,7442,106063694/1
30433,2021-02-28 01:50:00.000,6950386,9001,8977,106063694/2
30434,2021-02-28 01:50:00.000,6950233,9001,8161,106425923/1
30435,2021-02-28 01:50:00.000,6950380,9001,7922,106425923/2
30436,2021-02-28 01:50:00.000,6950341,9001,6743,106425924/1
30437,2021-02-28 01:50:00.000,6950302,9001,7270,106425925/1
30438,2021-02-28 01:50:00.000,6950300,9001,8412,106425925/2
30439,2021-02-28 01:50:00.000,6950293,9001,8503,106425926/1
30440,2021-02-28 01:50:00.000,6950093,9001,6884,106425926/2
30441,2021-02-28 01:50:00.000,6950296,9001,8630,106425927/1
30442,2021-02-28 01:50:00.000,6950317,9001,8016,106425927/2
30443,2021-02-28 01:50:00.000,6950309,9001,8671,106425931/1
30444,2021-02-28 01:50:00.000,6950414,9001,7701,106425931/2
30445,2021-02-28 01:50:00.000,6950447,9001,6448,106628581/1
30446,2021-02-28 01:50:00.000,6950349,9001,6472,106628581/2
30447,2021-02-28 01:50:00.000,6950169,9001,6957,106628582/1
30448,2021-02-28 01:50:00.000,6950330,9001,8789,106628582/2
30449,2021-02-28 01:50:00.000,6950338,9001,7342,106663151/1
30450,2021-02-28 01:50:00.000,6950501,9001,7944,106663151/2
30451,2021-02-28 01:50:00.000,6950098,9001,6437,106709259/1
30452,2021-02-28 01:50:00.000,6950182,9001,7782,106709260/1
30453,2021-02-28 01:50:00.000,6950091,9001,8563,106709260/2
30454,2021-02-28 01:50:00.000,6950160,9001,7835,106709261/1
30455,2021-02-28 01:50:00.000,6950094,9001,7400,106709261/2
30456,2021-02-28 01:50:00.000,6950103,9001,7191,106709262/1
30457,2021-02-28 01:50:00.000,6950162,9001,7675,106709263/1
30458,2021-02-28 01:50:00.000,6950437,9001,7285,106709263/2
30459,2021-02-28 01:50:00.000,6950301,9001,7231,106709264/1
30460,2021-02-28 01:50:00.000,6950464,9001,8192,106709264/2
30461,2021-02-28 01:50:00.000,6950480,9001,9069,106710526/1
30462,2021-02-28 01:50:00.000,6950298,9001,6647,106710527/1
30463,2021-02-28 01:50:00.000,6950286,9001,7879,106710527/2
30464,2021-02-28 01:50:00.000,6950474,9001,6662,106710530/1
30465,2021-02-28 01:50:00.000,6950261,9001,8447,106710530/2
30466,2021-02-28 01:50:00.000,6950186,9001,8422,106710531/1
30467,2021-02-28 01:50:00.000,6950124,9001,8899,106710531/2
30468,2021-02-28 01:50:00.000,6950497,9001,6732,106710532/1
30469,2021-02-28 01:50:00.000,6950080,9001,7815,106710532/2
30470,2021-02-28 01:50:00.000,6950161,9001,8901,106710541/1
30471,2021-02-28 01:50:00.000,6950482,9001,8235,106710541/2
30472,2021-02-28 01:50:00.000,6950271,9001,6721,106710543/1
30473,2021-02-28 01:50:00.000,6950247,9001,7646,106710543/2
30474,2021-02-28 01:50:00.000,6950412,9001,8578,106710546/1
30475,2021-02-28 01:50:00.000,6950105,9001,7058,106710546/2
30476,2021-02-28 01:50:00.000,6950268,9001,6383,106710547/1
30477,2021-02-28 01:50:00.000,6950216,9001,7062,106710547/2
30478,2021-02-28 01:50:00.000,6950130,9001,8266,106710548/1
30479,2021-02-28 01:50:00.000,6950315,9001,7849,106710548/2
30480,2021-02-28 01:50:00.000,6950499,9001,6550,106710549/1
30481,2021-02-28 01:50:00.000,6950133,9001,7971,106710550/1
30482,2021-02-28 01:50:00.000,6950424,9001,8746,106710550/2
30483,2021-02-28 01:50:00.000,6950446,9001,8918,106812201/1
30484,2021-02-28 01:50:00.000,6950118,9001,8669,106812201/2
30485,2021-02-28 01:50:00.000,6950224,9001,8055,106812202/1
30486,2021-02-28 01:50:00.000,6950362,9001,8617,106812202/2
30487,2021-02-28 01:50:00.000,6950428,9001,8273,107092717/1
30488,2021-02-28 01:50:00.000,6950244,9001,8113,107092717/2
30489,2021-02-28 01:50:00.000,6950409,9001,9022,107120477/1
30490,2021-02-28 01:50:00.000,6950407,9001,7202,107159877/1
30491,2021-02-28 01:50:00.000,6950197,9001,8813,107159877/2
30492,2021-02-28 01:50:00.000,6950217,9001,7983,107159878/1
30493,2021-02-28 01:50:00.000,6950106,9001,6325,107159878/2
30494,2021-02-28 01:50:00.000,6950438,9001,7626,107159879/1
30495,2021-02-28 01:50:00.000,6950400,9001,6533,107159879/2
30496,2021-02-28 01:50:00.000,6950433,9001,7437,107159881/1
30497,2021-02-28 01:50:00.000,6950120,9001,8834,107159881/2
30498,2021-02-28 01:50:00.000,6950276,9001,7592,107159883/1
30499,2021-02-28 01:50:00.000,6950089,9001,6948,107159892/1
30500,2021-02-28 01:50:00.000,6950295,9001,6700,107159892/2
30501,2021-02-28 01:50:00.000,6950221,9001,7481,107214658/1
30502,2021-02-28 01:50:00.000,6950462,9001,8537,107214658/2
30503,2021-02-28 01:50:00.000,6950219,9001,6780,107256101/1
30504,2021-02-28 01:50:00.000,6950467,9001,8240,107256101/2
30505,2021-02-28 01:50:00.000,6950180,9001,8163,107296832/1
30506,2021-02-28 01:50:00.000,6950223,9001,9038,107296832/2
30507,2021-02-28 01:50:00.000,6950149,9001,6445,107296833/1
30508,2021-02-28 01:50:00.000,6950378,9001,8051,107296833/2
30509,2021-02-28 01:50:00.000,6950426,9001,6642,107296834/1
30510,2021-02-28 01:50:00.000,6950190,9001,8853,107296834/2
30511,2021-02-28 01:50:00.000,6950189,9001,6672,107296836/1
30512,2021-02-28 01:50:00.000,6950421,9001,8551,107296836/2
30513,2021-02-28 01:50:00.000,6950139,9001,7223,107296838/1
30514,2021-02-28 01:50:00.000,6950430,9001,8126,107296838/2
30515,2021-02-28 01:50:00.000,6950339,9001,7520,107296840/1
30516,2021-02-28 01:50:00.000,6950441,9001,6985,107296846/1
30517,2021-02-28 01:50:00.000,6950084,9001,7218,107296846/2
30518,2021-02-28 01:50:00.000,6950461,9001,8445,107296848/1
30519,2021-02-28 01:50:00.000,6950225,9001,7883,107296848/2
30520,2021-02-28 01:50:00.000,6950100,9001,6451,5578126/1
30521,2021-02-28 01:50:00.000,6950245,9001,7373,5578126/2
30522,2021-02-28 01:50:00.000,6950471,9001,8267,5578128/1
30523,2021-02-28 01:50:00.000,6950131,9001,7319,5578128/2
30524,2021-02-28 01:50:00.000,6950356,9001,7329,5810689/1
30525,2021-02-28 01:50:00.000,6950477,9001,8510,5810689/2
30526,2021-02-28 01:50:00.000,6950277,9001,6660,5810691/1
30527,2021-02-28 01:50:00.000,6950406,9001,8881,5810691/2
30528,2021-02-28 01:50:00.000,6950503,9001,7625,SDP4650706/1
30529,2021-02-28 02:00:00.000,6950547,9002,8489,100003737/1
30530,2021-02-28 02:00:00.000,6950522,9002,9096,100003737/2
30531,2021-02-28 02:00:00.000,6950508,9002,6856,101462290/1
30532,2021-02-28 02:00:00.000,6950746,9002,6930,101462290/2
